Longitude,Latitude,Time,anomaly
161.25E,56.25S,0000 16 Nov 2018,-13.97767
163.75E,56.25S,0000 16 Nov 2018,-16.06514
166.25E,56.25S,0000 16 Nov 2018,-16.13852
168.75E,56.25S,0000 16 Nov 2018,-16.18
171.25E,56.25S,0000 16 Nov 2018,-14.77263
173.75E,56.25S,0000 16 Nov 2018,-13.39486
176.25E,56.25S,0000 16 Nov 2018,-11.3132
178.75E,56.25S,0000 16 Nov 2018,-8.552717
178.75W,56.25S,0000 16 Nov 2018,-6.180042
176.25W,56.25S,0000 16 Nov 2018,-4.87475
173.75W,56.25S,0000 16 Nov 2018,-3.407081
171.25W,56.25S,0000 16 Nov 2018,-0.8707595
168.75W,56.25S,0000 16 Nov 2018,1.211482
166.25W,56.25S,0000 16 Nov 2018,1.821989
163.75W,56.25S,0000 16 Nov 2018,0.8870065
161.25W,56.25S,0000 16 Nov 2018,2.748102
158.75W,56.25S,0000 16 Nov 2018,3.774827
156.25W,56.25S,0000 16 Nov 2018,3.119863
153.75W,56.25S,0000 16 Nov 2018,3.092616
151.25W,56.25S,0000 16 Nov 2018,2.771498
148.75W,56.25S,0000 16 Nov 2018,1.836945
146.25W,56.25S,0000 16 Nov 2018,0.8815527
143.75W,56.25S,0000 16 Nov 2018,1.909415
141.25W,56.25S,0000 16 Nov 2018,3.514212
138.75W,56.25S,0000 16 Nov 2018,2.65843
136.25W,56.25S,0000 16 Nov 2018,1.986995
133.75W,56.25S,0000 16 Nov 2018,3.977752
131.25W,56.25S,0000 16 Nov 2018,4.797717
128.75W,56.25S,0000 16 Nov 2018,4.097672
126.25W,56.25S,0000 16 Nov 2018,4.889281
123.75W,56.25S,0000 16 Nov 2018,6.110044
121.25W,56.25S,0000 16 Nov 2018,4.185169
118.75W,56.25S,0000 16 Nov 2018,2.417861
116.25W,56.25S,0000 16 Nov 2018,3.455336
113.75W,56.25S,0000 16 Nov 2018,3.170493
111.25W,56.25S,0000 16 Nov 2018,2.151568
108.75W,56.25S,0000 16 Nov 2018,1.929567
106.25W,56.25S,0000 16 Nov 2018,2.594562
103.75W,56.25S,0000 16 Nov 2018,0.3634572
101.25W,56.25S,0000 16 Nov 2018,-2.58889
98.75W,56.25S,0000 16 Nov 2018,-3.329033
96.25W,56.25S,0000 16 Nov 2018,-5.026778
93.75W,56.25S,0000 16 Nov 2018,-4.469154
91.25W,56.25S,0000 16 Nov 2018,-0.07233739
88.75W,56.25S,0000 16 Nov 2018,3.82606
86.25W,56.25S,0000 16 Nov 2018,2.769334
83.75W,56.25S,0000 16 Nov 2018,0.07010937
81.25W,56.25S,0000 16 Nov 2018,2.6332
78.75W,56.25S,0000 16 Nov 2018,4.426668
76.25W,56.25S,0000 16 Nov 2018,3.690197
73.75W,56.25S,0000 16 Nov 2018,2.510412
71.25W,56.25S,0000 16 Nov 2018,0.7600451
68.75W,56.25S,0000 16 Nov 2018,0.3861737
66.25W,56.25S,0000 16 Nov 2018,0.9858871
63.75W,56.25S,0000 16 Nov 2018,-0.6022167
61.25W,56.25S,0000 16 Nov 2018,-3.840802
58.75W,56.25S,0000 16 Nov 2018,-4.06207
56.25W,56.25S,0000 16 Nov 2018,-5.182046
53.75W,56.25S,0000 16 Nov 2018,-6.480249
51.25W,56.25S,0000 16 Nov 2018,-6.781
48.75W,56.25S,0000 16 Nov 2018,-7.225288
46.25W,56.25S,0000 16 Nov 2018,-6.786962
43.75W,56.25S,0000 16 Nov 2018,-6.188843
41.25W,56.25S,0000 16 Nov 2018,-6.422639
38.75W,56.25S,0000 16 Nov 2018,-3.6001
36.25W,56.25S,0000 16 Nov 2018,0.2284169
33.75W,56.25S,0000 16 Nov 2018,-1.600134
31.25W,56.25S,0000 16 Nov 2018,-5.453939
28.75W,56.25S,0000 16 Nov 2018,-5.073359
26.25W,56.25S,0000 16 Nov 2018,-2.556542
23.75W,56.25S,0000 16 Nov 2018,-1.542642
21.25W,56.25S,0000 16 Nov 2018,-0.8437872
18.75W,56.25S,0000 16 Nov 2018,-0.8427894
16.25W,56.25S,0000 16 Nov 2018,-1.597159
13.75W,56.25S,0000 16 Nov 2018,-2.624506
11.25W,56.25S,0000 16 Nov 2018,-3.174412
8.75W,56.25S,0000 16 Nov 2018,-0.7875037
6.25W,56.25S,0000 16 Nov 2018,-0.03771544
3.75W,56.25S,0000 16 Nov 2018,-1.729903
1.25W,56.25S,0000 16 Nov 2018,-1.515291
1.25E,53.75S,0000 16 Nov 2018,-0.9368312
3.75E,53.75S,0000 16 Nov 2018,-3.668307
6.25E,53.75S,0000 16 Nov 2018,-7.808776
8.75E,53.75S,0000 16 Nov 2018,-7.305329
11.25E,53.75S,0000 16 Nov 2018,-2.769152
13.75E,53.75S,0000 16 Nov 2018,1.177876
16.25E,53.75S,0000 16 Nov 2018,2.466753
18.75E,53.75S,0000 16 Nov 2018,1.902487
21.25E,53.75S,0000 16 Nov 2018,1.231112
23.75E,53.75S,0000 16 Nov 2018,1.410438
26.25E,53.75S,0000 16 Nov 2018,1.451776
28.75E,53.75S,0000 16 Nov 2018,0.8707166
31.25E,53.75S,0000 16 Nov 2018,1.076388
33.75E,53.75S,0000 16 Nov 2018,1.68309
36.25E,53.75S,0000 16 Nov 2018,0.2678347
38.75E,53.75S,0000 16 Nov 2018,-1.797445
41.25E,53.75S,0000 16 Nov 2018,-4.203057
43.75E,53.75S,0000 16 Nov 2018,-5.689663
46.25E,53.75S,0000 16 Nov 2018,-5.661056
48.75E,53.75S,0000 16 Nov 2018,-4.399191
51.25E,53.75S,0000 16 Nov 2018,-1.360459
53.75E,53.75S,0000 16 Nov 2018,0.8531356
56.25E,53.75S,0000 16 Nov 2018,1.48721
58.75E,53.75S,0000 16 Nov 2018,-1.241047
61.25E,53.75S,0000 16 Nov 2018,-2.452376
63.75E,53.75S,0000 16 Nov 2018,0.7204664
66.25E,53.75S,0000 16 Nov 2018,2.373161
68.75E,53.75S,0000 16 Nov 2018,2.558581
71.25E,53.75S,0000 16 Nov 2018,4.837425
73.75E,53.75S,0000 16 Nov 2018,8.444277
76.25E,53.75S,0000 16 Nov 2018,9.194719
78.75E,53.75S,0000 16 Nov 2018,8.891387
81.25E,53.75S,0000 16 Nov 2018,8.051623
83.75E,53.75S,0000 16 Nov 2018,7.83607
86.25E,53.75S,0000 16 Nov 2018,8.172104
88.75E,53.75S,0000 16 Nov 2018,8.194095
91.25E,53.75S,0000 16 Nov 2018,9.873615
93.75E,53.75S,0000 16 Nov 2018,11.18618
96.25E,53.75S,0000 16 Nov 2018,10.46309
98.75E,53.75S,0000 16 Nov 2018,8.848439
101.25E,53.75S,0000 16 Nov 2018,9.008654
103.75E,53.75S,0000 16 Nov 2018,9.618377
106.25E,53.75S,0000 16 Nov 2018,10.03969
108.75E,53.75S,0000 16 Nov 2018,10.26723
111.25E,53.75S,0000 16 Nov 2018,8.575262
113.75E,53.75S,0000 16 Nov 2018,8.458418
116.25E,53.75S,0000 16 Nov 2018,8.105156
118.75E,53.75S,0000 16 Nov 2018,6.972528
121.25E,53.75S,0000 16 Nov 2018,6.471444
123.75E,53.75S,0000 16 Nov 2018,7.212857
126.25E,53.75S,0000 16 Nov 2018,9.268638
128.75E,53.75S,0000 16 Nov 2018,7.321966
131.25E,53.75S,0000 16 Nov 2018,3.875388
133.75E,53.75S,0000 16 Nov 2018,1.927857
136.25E,53.75S,0000 16 Nov 2018,0.3937769
138.75E,53.75S,0000 16 Nov 2018,-0.8908582
141.25E,53.75S,0000 16 Nov 2018,-3.295766
143.75E,53.75S,0000 16 Nov 2018,-7.113912
146.25E,53.75S,0000 16 Nov 2018,-7.390018
148.75E,53.75S,0000 16 Nov 2018,-6.656313
151.25E,53.75S,0000 16 Nov 2018,-6.299214
153.75E,53.75S,0000 16 Nov 2018,-8.818213
156.25E,53.75S,0000 16 Nov 2018,-13.37157
158.75E,53.75S,0000 16 Nov 2018,-14.36982
161.25E,53.75S,0000 16 Nov 2018,-15.874
163.75E,53.75S,0000 16 Nov 2018,-16.67421
166.25E,53.75S,0000 16 Nov 2018,-15.09385
168.75E,53.75S,0000 16 Nov 2018,-11.18943
171.25E,53.75S,0000 16 Nov 2018,-9.800409
173.75E,53.75S,0000 16 Nov 2018,-10.75962
176.25E,53.75S,0000 16 Nov 2018,-10.07327
178.75E,53.75S,0000 16 Nov 2018,-7.269806
178.75W,53.75S,0000 16 Nov 2018,-5.247928
176.25W,53.75S,0000 16 Nov 2018,-5.002241
173.75W,53.75S,0000 16 Nov 2018,-5.141426
171.25W,53.75S,0000 16 Nov 2018,-4.459734
168.75W,53.75S,0000 16 Nov 2018,-1.787553
166.25W,53.75S,0000 16 Nov 2018,1.051698
163.75W,53.75S,0000 16 Nov 2018,0.3450572
161.25W,53.75S,0000 16 Nov 2018,0.5648768
158.75W,53.75S,0000 16 Nov 2018,1.071224
156.25W,53.75S,0000 16 Nov 2018,1.275723
153.75W,53.75S,0000 16 Nov 2018,1.533959
151.25W,53.75S,0000 16 Nov 2018,0.5722332
148.75W,53.75S,0000 16 Nov 2018,-0.1324081
146.25W,53.75S,0000 16 Nov 2018,-0.12959
143.75W,53.75S,0000 16 Nov 2018,0.43612
141.25W,53.75S,0000 16 Nov 2018,1.156626
138.75W,53.75S,0000 16 Nov 2018,-0.1815033
136.25W,53.75S,0000 16 Nov 2018,0.01744509
133.75W,53.75S,0000 16 Nov 2018,3.682212
131.25W,53.75S,0000 16 Nov 2018,4.651412
128.75W,53.75S,0000 16 Nov 2018,3.533299
126.25W,53.75S,0000 16 Nov 2018,4.423556
123.75W,53.75S,0000 16 Nov 2018,3.909438
121.25W,53.75S,0000 16 Nov 2018,-0.2858305
118.75W,53.75S,0000 16 Nov 2018,-2.153721
116.25W,53.75S,0000 16 Nov 2018,-0.4176736
113.75W,53.75S,0000 16 Nov 2018,1.424239
111.25W,53.75S,0000 16 Nov 2018,0.8092368
108.75W,53.75S,0000 16 Nov 2018,-1.328545
106.25W,53.75S,0000 16 Nov 2018,-2.533686
103.75W,53.75S,0000 16 Nov 2018,-3.061552
101.25W,53.75S,0000 16 Nov 2018,-3.929662
98.75W,53.75S,0000 16 Nov 2018,-3.663719
96.25W,53.75S,0000 16 Nov 2018,-3.915095
93.75W,53.75S,0000 16 Nov 2018,-2.690928
91.25W,53.75S,0000 16 Nov 2018,1.313288
88.75W,53.75S,0000 16 Nov 2018,5.269357
86.25W,53.75S,0000 16 Nov 2018,4.837289
83.75W,53.75S,0000 16 Nov 2018,1.918459
81.25W,53.75S,0000 16 Nov 2018,1.901743
78.75W,53.75S,0000 16 Nov 2018,2.791901
76.25W,53.75S,0000 16 Nov 2018,1.783512
73.75W,53.75S,0000 16 Nov 2018,1.46194
71.25W,53.75S,0000 16 Nov 2018,-1.141598
68.75W,53.75S,0000 16 Nov 2018,2.866645
66.25W,53.75S,0000 16 Nov 2018,-4.636077
63.75W,53.75S,0000 16 Nov 2018,-4.172626
61.25W,53.75S,0000 16 Nov 2018,-5.21801
58.75W,53.75S,0000 16 Nov 2018,-8.06094
56.25W,53.75S,0000 16 Nov 2018,-10.50709
53.75W,53.75S,0000 16 Nov 2018,-12.10462
51.25W,53.75S,0000 16 Nov 2018,-11.68632
48.75W,53.75S,0000 16 Nov 2018,-9.610587
46.25W,53.75S,0000 16 Nov 2018,-5.605484
43.75W,53.75S,0000 16 Nov 2018,-4.413378
41.25W,53.75S,0000 16 Nov 2018,-5.127672
38.75W,53.75S,0000 16 Nov 2018,-3.15563
36.25W,53.75S,0000 16 Nov 2018,-0.7803547
33.75W,53.75S,0000 16 Nov 2018,-1.645113
31.25W,53.75S,0000 16 Nov 2018,-2.759968
28.75W,53.75S,0000 16 Nov 2018,-2.565833
26.25W,53.75S,0000 16 Nov 2018,-2.963619
23.75W,53.75S,0000 16 Nov 2018,-3.190806
21.25W,53.75S,0000 16 Nov 2018,-2.062014
18.75W,53.75S,0000 16 Nov 2018,-2.257597
16.25W,53.75S,0000 16 Nov 2018,-3.376007
13.75W,53.75S,0000 16 Nov 2018,-5.120598
11.25W,53.75S,0000 16 Nov 2018,-6.309203
8.75W,53.75S,0000 16 Nov 2018,-4.61674
6.25W,53.75S,0000 16 Nov 2018,-2.303724
3.75W,53.75S,0000 16 Nov 2018,-2.067447
1.25W,53.75S,0000 16 Nov 2018,-0.8310914
1.25E,51.25S,0000 16 Nov 2018,1.962576
3.75E,51.25S,0000 16 Nov 2018,1.100478
6.25E,51.25S,0000 16 Nov 2018,0.5573988
8.75E,51.25S,0000 16 Nov 2018,0.8852506
11.25E,51.25S,0000 16 Nov 2018,2.60582
13.75E,51.25S,0000 16 Nov 2018,2.751567
16.25E,51.25S,0000 16 Nov 2018,1.342825
18.75E,51.25S,0000 16 Nov 2018,-1.746211
21.25E,51.25S,0000 16 Nov 2018,-4.218993
23.75E,51.25S,0000 16 Nov 2018,-3.573139
26.25E,51.25S,0000 16 Nov 2018,-2.662504
28.75E,51.25S,0000 16 Nov 2018,-1.678076
31.25E,51.25S,0000 16 Nov 2018,0.8796287
33.75E,51.25S,0000 16 Nov 2018,1.645482
36.25E,51.25S,0000 16 Nov 2018,-0.7672334
38.75E,51.25S,0000 16 Nov 2018,-3.610507
41.25E,51.25S,0000 16 Nov 2018,-5.916409
43.75E,51.25S,0000 16 Nov 2018,-5.875311
46.25E,51.25S,0000 16 Nov 2018,-3.605297
48.75E,51.25S,0000 16 Nov 2018,-0.4749656
51.25E,51.25S,0000 16 Nov 2018,3.526075
53.75E,51.25S,0000 16 Nov 2018,5.339069
56.25E,51.25S,0000 16 Nov 2018,3.458841
58.75E,51.25S,0000 16 Nov 2018,0.38872
61.25E,51.25S,0000 16 Nov 2018,1.018013
63.75E,51.25S,0000 16 Nov 2018,4.898837
66.25E,51.25S,0000 16 Nov 2018,5.486923
68.75E,51.25S,0000 16 Nov 2018,3.131983
71.25E,51.25S,0000 16 Nov 2018,3.182205
73.75E,51.25S,0000 16 Nov 2018,4.907699
76.25E,51.25S,0000 16 Nov 2018,6.488893
78.75E,51.25S,0000 16 Nov 2018,8.888058
81.25E,51.25S,0000 16 Nov 2018,7.780599
83.75E,51.25S,0000 16 Nov 2018,6.17972
86.25E,51.25S,0000 16 Nov 2018,6.94234
88.75E,51.25S,0000 16 Nov 2018,8.729717
91.25E,51.25S,0000 16 Nov 2018,9.317819
93.75E,51.25S,0000 16 Nov 2018,10.21297
96.25E,51.25S,0000 16 Nov 2018,11.41566
98.75E,51.25S,0000 16 Nov 2018,12.6696
101.25E,51.25S,0000 16 Nov 2018,10.32195
103.75E,51.25S,0000 16 Nov 2018,9.339108
106.25E,51.25S,0000 16 Nov 2018,8.341513
108.75E,51.25S,0000 16 Nov 2018,9.658846
111.25E,51.25S,0000 16 Nov 2018,10.66136
113.75E,51.25S,0000 16 Nov 2018,9.953102
116.25E,51.25S,0000 16 Nov 2018,9.309246
118.75E,51.25S,0000 16 Nov 2018,8.198032
121.25E,51.25S,0000 16 Nov 2018,8.183678
123.75E,51.25S,0000 16 Nov 2018,7.15118
126.25E,51.25S,0000 16 Nov 2018,6.01376
128.75E,51.25S,0000 16 Nov 2018,3.486421
131.25E,51.25S,0000 16 Nov 2018,3.396249
133.75E,51.25S,0000 16 Nov 2018,3.21564
136.25E,51.25S,0000 16 Nov 2018,0.3917599
138.75E,51.25S,0000 16 Nov 2018,-2.618744
141.25E,51.25S,0000 16 Nov 2018,-4.381464
143.75E,51.25S,0000 16 Nov 2018,-3.816698
146.25E,51.25S,0000 16 Nov 2018,-3.53822
148.75E,51.25S,0000 16 Nov 2018,-5.009522
151.25E,51.25S,0000 16 Nov 2018,-7.891424
153.75E,51.25S,0000 16 Nov 2018,-10.44575
156.25E,51.25S,0000 16 Nov 2018,-12.91868
158.75E,51.25S,0000 16 Nov 2018,-13.79523
161.25E,51.25S,0000 16 Nov 2018,-11.6794
163.75E,51.25S,0000 16 Nov 2018,-12.01583
166.25E,51.25S,0000 16 Nov 2018,-10.20865
168.75E,51.25S,0000 16 Nov 2018,-5.586223
171.25E,51.25S,0000 16 Nov 2018,-3.323268
173.75E,51.25S,0000 16 Nov 2018,-5.084739
176.25E,51.25S,0000 16 Nov 2018,-6.778096
178.75E,51.25S,0000 16 Nov 2018,-6.815772
178.75W,51.25S,0000 16 Nov 2018,-6.395306
176.25W,51.25S,0000 16 Nov 2018,-6.075318
173.75W,51.25S,0000 16 Nov 2018,-5.979016
171.25W,51.25S,0000 16 Nov 2018,-5.563195
168.75W,51.25S,0000 16 Nov 2018,-3.233446
166.25W,51.25S,0000 16 Nov 2018,-1.21586
163.75W,51.25S,0000 16 Nov 2018,-0.4438698
161.25W,51.25S,0000 16 Nov 2018,-0.5391705
158.75W,51.25S,0000 16 Nov 2018,-0.9855652
156.25W,51.25S,0000 16 Nov 2018,0.8309913
153.75W,51.25S,0000 16 Nov 2018,1.713742
151.25W,51.25S,0000 16 Nov 2018,0.4328191
148.75W,51.25S,0000 16 Nov 2018,0.9522665
146.25W,51.25S,0000 16 Nov 2018,1.229732
143.75W,51.25S,0000 16 Nov 2018,-0.163064
141.25W,51.25S,0000 16 Nov 2018,-2.467997
138.75W,51.25S,0000 16 Nov 2018,-3.935251
136.25W,51.25S,0000 16 Nov 2018,-2.453277
133.75W,51.25S,0000 16 Nov 2018,0.2387559
131.25W,51.25S,0000 16 Nov 2018,-0.7777083
128.75W,51.25S,0000 16 Nov 2018,-0.8422959
126.25W,51.25S,0000 16 Nov 2018,0.8772397
123.75W,51.25S,0000 16 Nov 2018,0.04905224
121.25W,51.25S,0000 16 Nov 2018,-1.926209
118.75W,51.25S,0000 16 Nov 2018,-3.594643
116.25W,51.25S,0000 16 Nov 2018,-2.785084
113.75W,51.25S,0000 16 Nov 2018,-1.304322
111.25W,51.25S,0000 16 Nov 2018,-1.111135
108.75W,51.25S,0000 16 Nov 2018,-2.80597
106.25W,51.25S,0000 16 Nov 2018,-4.270674
103.75W,51.25S,0000 16 Nov 2018,-2.569588
101.25W,51.25S,0000 16 Nov 2018,0.2243936
98.75W,51.25S,0000 16 Nov 2018,2.044798
96.25W,51.25S,0000 16 Nov 2018,2.630178
93.75W,51.25S,0000 16 Nov 2018,3.469609
91.25W,51.25S,0000 16 Nov 2018,5.526062
88.75W,51.25S,0000 16 Nov 2018,5.961707
86.25W,51.25S,0000 16 Nov 2018,4.950224
83.75W,51.25S,0000 16 Nov 2018,3.443187
81.25W,51.25S,0000 16 Nov 2018,3.517785
78.75W,51.25S,0000 16 Nov 2018,7.355726
76.25W,51.25S,0000 16 Nov 2018,5.234985
73.75W,51.25S,0000 16 Nov 2018,-44.65705
71.25W,51.25S,0000 16 Nov 2018,15.31815
68.75W,51.25S,0000 16 Nov 2018,13.14904
66.25W,51.25S,0000 16 Nov 2018,-9.597808
63.75W,51.25S,0000 16 Nov 2018,-8.179863
61.25W,51.25S,0000 16 Nov 2018,-8.288943
58.75W,51.25S,0000 16 Nov 2018,-8.976942
56.25W,51.25S,0000 16 Nov 2018,-10.1499
53.75W,51.25S,0000 16 Nov 2018,-9.65547
51.25W,51.25S,0000 16 Nov 2018,-6.866326
48.75W,51.25S,0000 16 Nov 2018,-5.578304
46.25W,51.25S,0000 16 Nov 2018,-2.053149
43.75W,51.25S,0000 16 Nov 2018,0.8613575
41.25W,51.25S,0000 16 Nov 2018,2.643313
38.75W,51.25S,0000 16 Nov 2018,6.169059
36.25W,51.25S,0000 16 Nov 2018,5.361478
33.75W,51.25S,0000 16 Nov 2018,4.995786
31.25W,51.25S,0000 16 Nov 2018,5.602594
28.75W,51.25S,0000 16 Nov 2018,4.591706
26.25W,51.25S,0000 16 Nov 2018,0.7055712
23.75W,51.25S,0000 16 Nov 2018,-1.438326
21.25W,51.25S,0000 16 Nov 2018,-2.527785
18.75W,51.25S,0000 16 Nov 2018,-3.163383
16.25W,51.25S,0000 16 Nov 2018,-2.811999
13.75W,51.25S,0000 16 Nov 2018,-3.388714
11.25W,51.25S,0000 16 Nov 2018,-4.498293
8.75W,51.25S,0000 16 Nov 2018,-5.251526
6.25W,51.25S,0000 16 Nov 2018,-3.957739
3.75W,51.25S,0000 16 Nov 2018,-0.8636177
1.25W,51.25S,0000 16 Nov 2018,1.600964
1.25E,48.75S,0000 16 Nov 2018,1.758935
3.75E,48.75S,0000 16 Nov 2018,-0.2186179
6.25E,48.75S,0000 16 Nov 2018,0.7764995
8.75E,48.75S,0000 16 Nov 2018,3.172238
11.25E,48.75S,0000 16 Nov 2018,2.265236
13.75E,48.75S,0000 16 Nov 2018,-2.241379
16.25E,48.75S,0000 16 Nov 2018,-6.961494
18.75E,48.75S,0000 16 Nov 2018,-8.457952
21.25E,48.75S,0000 16 Nov 2018,-10.41821
23.75E,48.75S,0000 16 Nov 2018,-9.658002
26.25E,48.75S,0000 16 Nov 2018,-8.567519
28.75E,48.75S,0000 16 Nov 2018,-7.070968
31.25E,48.75S,0000 16 Nov 2018,-4.621654
33.75E,48.75S,0000 16 Nov 2018,-4.399531
36.25E,48.75S,0000 16 Nov 2018,-5.066961
38.75E,48.75S,0000 16 Nov 2018,-6.992308
41.25E,48.75S,0000 16 Nov 2018,-6.981447
43.75E,48.75S,0000 16 Nov 2018,-5.213056
46.25E,48.75S,0000 16 Nov 2018,-4.427798
48.75E,48.75S,0000 16 Nov 2018,-1.083384
51.25E,48.75S,0000 16 Nov 2018,2.945688
53.75E,48.75S,0000 16 Nov 2018,4.259562
56.25E,48.75S,0000 16 Nov 2018,1.836333
58.75E,48.75S,0000 16 Nov 2018,1.440965
61.25E,48.75S,0000 16 Nov 2018,3.501534
63.75E,48.75S,0000 16 Nov 2018,5.956707
66.25E,48.75S,0000 16 Nov 2018,4.316883
68.75E,48.75S,0000 16 Nov 2018,-1.285862
71.25E,48.75S,0000 16 Nov 2018,-3.496767
73.75E,48.75S,0000 16 Nov 2018,-2.201865
76.25E,48.75S,0000 16 Nov 2018,-1.568184
78.75E,48.75S,0000 16 Nov 2018,-0.2163363
81.25E,48.75S,0000 16 Nov 2018,-0.4866958
83.75E,48.75S,0000 16 Nov 2018,-0.8101273
86.25E,48.75S,0000 16 Nov 2018,0.2810454
88.75E,48.75S,0000 16 Nov 2018,1.198568
91.25E,48.75S,0000 16 Nov 2018,0.7642579
93.75E,48.75S,0000 16 Nov 2018,1.944616
96.25E,48.75S,0000 16 Nov 2018,5.966373
98.75E,48.75S,0000 16 Nov 2018,6.673851
101.25E,48.75S,0000 16 Nov 2018,3.810164
103.75E,48.75S,0000 16 Nov 2018,2.26578
106.25E,48.75S,0000 16 Nov 2018,1.447527
108.75E,48.75S,0000 16 Nov 2018,2.823215
111.25E,48.75S,0000 16 Nov 2018,5.552337
113.75E,48.75S,0000 16 Nov 2018,5.554233
116.25E,48.75S,0000 16 Nov 2018,4.960856
118.75E,48.75S,0000 16 Nov 2018,5.832131
121.25E,48.75S,0000 16 Nov 2018,6.566577
123.75E,48.75S,0000 16 Nov 2018,5.160631
126.25E,48.75S,0000 16 Nov 2018,1.712333
128.75E,48.75S,0000 16 Nov 2018,-0.5488551
131.25E,48.75S,0000 16 Nov 2018,0.4203272
133.75E,48.75S,0000 16 Nov 2018,0.479604
136.25E,48.75S,0000 16 Nov 2018,-3.031901
138.75E,48.75S,0000 16 Nov 2018,-7.771615
141.25E,48.75S,0000 16 Nov 2018,-7.106499
143.75E,48.75S,0000 16 Nov 2018,-1.302774
146.25E,48.75S,0000 16 Nov 2018,0.3371429
148.75E,48.75S,0000 16 Nov 2018,-2.920525
151.25E,48.75S,0000 16 Nov 2018,-6.819584
153.75E,48.75S,0000 16 Nov 2018,-8.332776
156.25E,48.75S,0000 16 Nov 2018,-9.13608
158.75E,48.75S,0000 16 Nov 2018,-13.24897
161.25E,48.75S,0000 16 Nov 2018,-12.38685
163.75E,48.75S,0000 16 Nov 2018,-13.08428
166.25E,48.75S,0000 16 Nov 2018,-8.886248
168.75E,48.75S,0000 16 Nov 2018,-5.007963
171.25E,48.75S,0000 16 Nov 2018,-2.12353
173.75E,48.75S,0000 16 Nov 2018,-2.874337
176.25E,48.75S,0000 16 Nov 2018,-5.248121
178.75E,48.75S,0000 16 Nov 2018,-7.353888
178.75W,48.75S,0000 16 Nov 2018,-6.140109
176.25W,48.75S,0000 16 Nov 2018,-4.555964
173.75W,48.75S,0000 16 Nov 2018,-4.675727
171.25W,48.75S,0000 16 Nov 2018,-3.708279
168.75W,48.75S,0000 16 Nov 2018,-1.471689
166.25W,48.75S,0000 16 Nov 2018,-1.180916
163.75W,48.75S,0000 16 Nov 2018,-1.795979
161.25W,48.75S,0000 16 Nov 2018,0.1617372
158.75W,48.75S,0000 16 Nov 2018,1.780221
156.25W,48.75S,0000 16 Nov 2018,2.938564
153.75W,48.75S,0000 16 Nov 2018,3.79397
151.25W,48.75S,0000 16 Nov 2018,2.586433
148.75W,48.75S,0000 16 Nov 2018,0.7043016
146.25W,48.75S,0000 16 Nov 2018,-2.609904
143.75W,48.75S,0000 16 Nov 2018,-4.436363
141.25W,48.75S,0000 16 Nov 2018,-4.24716
138.75W,48.75S,0000 16 Nov 2018,-6.553034
136.25W,48.75S,0000 16 Nov 2018,-7.972308
133.75W,48.75S,0000 16 Nov 2018,-5.701704
131.25W,48.75S,0000 16 Nov 2018,-4.185358
128.75W,48.75S,0000 16 Nov 2018,-2.87241
126.25W,48.75S,0000 16 Nov 2018,-1.497195
123.75W,48.75S,0000 16 Nov 2018,-2.087274
121.25W,48.75S,0000 16 Nov 2018,-2.24233
118.75W,48.75S,0000 16 Nov 2018,-3.572853
116.25W,48.75S,0000 16 Nov 2018,-4.656111
113.75W,48.75S,0000 16 Nov 2018,-4.617534
111.25W,48.75S,0000 16 Nov 2018,-3.542958
108.75W,48.75S,0000 16 Nov 2018,-1.36915
106.25W,48.75S,0000 16 Nov 2018,0.990293
103.75W,48.75S,0000 16 Nov 2018,2.46318
101.25W,48.75S,0000 16 Nov 2018,4.415181
98.75W,48.75S,0000 16 Nov 2018,7.021616
96.25W,48.75S,0000 16 Nov 2018,4.906554
93.75W,48.75S,0000 16 Nov 2018,2.040964
91.25W,48.75S,0000 16 Nov 2018,2.566928
88.75W,48.75S,0000 16 Nov 2018,2.308474
86.25W,48.75S,0000 16 Nov 2018,2.41686
83.75W,48.75S,0000 16 Nov 2018,4.089861
81.25W,48.75S,0000 16 Nov 2018,5.470408
78.75W,48.75S,0000 16 Nov 2018,8.44968
76.25W,48.75S,0000 16 Nov 2018,5.3776
73.75W,48.75S,0000 16 Nov 2018,25.35277
71.25W,48.75S,0000 16 Nov 2018,48.63124
68.75W,48.75S,0000 16 Nov 2018,20.75848
66.25W,48.75S,0000 16 Nov 2018,9.303943
63.75W,48.75S,0000 16 Nov 2018,-8.555563
61.25W,48.75S,0000 16 Nov 2018,-7.946763
58.75W,48.75S,0000 16 Nov 2018,-7.443767
56.25W,48.75S,0000 16 Nov 2018,-6.136138
53.75W,48.75S,0000 16 Nov 2018,-2.84959
51.25W,48.75S,0000 16 Nov 2018,0.2110291
48.75W,48.75S,0000 16 Nov 2018,4.198158
46.25W,48.75S,0000 16 Nov 2018,8.839931
43.75W,48.75S,0000 16 Nov 2018,10.01269
41.25W,48.75S,0000 16 Nov 2018,10.98333
38.75W,48.75S,0000 16 Nov 2018,13.41797
36.25W,48.75S,0000 16 Nov 2018,11.70495
33.75W,48.75S,0000 16 Nov 2018,8.562677
31.25W,48.75S,0000 16 Nov 2018,8.739931
28.75W,48.75S,0000 16 Nov 2018,7.951219
26.25W,48.75S,0000 16 Nov 2018,6.012061
23.75W,48.75S,0000 16 Nov 2018,1.001773
21.25W,48.75S,0000 16 Nov 2018,-5.125201
18.75W,48.75S,0000 16 Nov 2018,-7.844403
